494.544,263.666
344.512,197.537
382.548,226.204
372.532,212.651
398.913,226.595
386.403,235.73
2143.24,224.577
1061.07,219.444
399.067,218.713
398.223,217.13
404.821,220.511
380.973,214.041
914.667,215.594
384.026,212.799
362.167,210.12
374.796,209.83
402.163,218.048
372.485,218.874
363.591,213.501
383.458,225.931
477.822,212.869
380.298,218.239
382.185,216.6
390.179,241.009
365.751,218.4
378.537,215.957
